ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price (AUD),type_of_engine,engine_capacity,normalised_engine_capacity,normalised_num_of_doors,normalised_seating_capacity,normalised_fuel_consumption,normalised_price (AUD)
4886138,imported,used car,suv,90,silver,black,5,7,Diesel	2.0 L,nan,automatic,fwd - front-wheel drive,,hyundai,santafe,2008.0,Hyundai SantaFe MLX 2.0L 2008,14979.79044,diesel,2.0,0.15079365079365079,0.09259259259259259,0.14893617021276595,,0.006851851796168615
4886141,domestic assembly,used car,sedan,6,red,black,4,5,Petrol	1.4 L,electronic fuel injection,automatic,fwd - front-wheel drive,5.0,hyundai,accent,2022.0,Hyundai Accent 1.4 AT Special 2022,20607.33333,petrol,1.4,0.10317460317460317,0.07407407407407407,0.10638297872340426,2.5e-05,0.00942592586789537
4886153,imported,used car,suv,25,black,black,5,8,Petrol	4.6 L,nan,automatic,awd - 4-wheel drive (awd),,toyota,land cruiser,2021.0,Toyota Land Cruiser 4.6 V8 2021,161943.6805,petrol,4.6,0.35714285714285715,0.09259259259259259,0.1702127659574468,,0.0740740740480451
4886157,domestic assembly,used car,sedan,30,white,black,4,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,mazda,3,2019.0,Mazda 3 1.5L Luxury 2019,22631.62934,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,,0.010351851795905653
4886165,domestic assembly,used car,suv,99,green,grey,5,8,Petrol	1.8 L, electricity,manual,rfd - rear-wheel drive,8.0,toyota,zace,2001.0,Toyota Zace GL 2001,5263.169615,petrol,1.8,0.1349206349206349,0.09259259259259259,0.1702127659574468,4e-05,0.002407407352239602
4886167,imported,used car,sedan,13,violet,cream,4,5,Petrol	1.6 L,xang,automatic,fwd - front-wheel drive,6.0,kia,cerato,2010.0,Kia Cerato 1.6 AT 2010,12145.77603,petrol,1.6,0.11904761904761905,0.07407407407407407,0.10638297872340426,3e-05,0.005555555498783844
4886170,domestic assembly,used car,suv,99,green,cream,5,8,Petrol	1.8 L,electricity,manual,rfd - rear-wheel drive,8.0,toyota,zace,2003.0,Toyota Zace GL 2003,6072.888017,petrol,1.8,0.1349206349206349,0.09259259259259259,0.1702127659574468,4e-05,0.0027777777225289025
4886173,imported,used car,suv,92,black,black,5,7,Petrol	2.7 L, electronic fuel injection,automatic,4wd - four-wheel drive (4wd),10.0,toyota,prado,2010.0,Toyota Prado TXL 2.7L 2010,35222.75049,petrol,2.7,0.20634920634920637,0.09259259259259259,0.14893617021276595,5e-05,0.01611111105340113
4886176,domestic assembly,used car,van/minivan,56,green,brown,4,16,Diesel	2.5 L,nan,manual,rfd - rear-wheel drive,7.0,toyota,hiace,2008.0,Toyota Hiace 2.5 2008,9716.620827,diesel,2.5,0.19047619047619047,0.07407407407407407,0.3404255319148936,3.5e-05,0.004444444389288161
4886181,domestic assembly,used car,suv,35,white,cream,5,7,Petrol	2.0 L,nan,automatic,fwd - front-wheel drive,,kia,rondo,2019.0,Kia Rondo GAT Deluxe 2019 car,21659.96726,petrol,2.0,0.15079365079365079,0.09259259259259259,0.14893617021276595,,0.009907407352656269
4886182,domestic assembly,used car,suv,50,red,black,5,5,Petrol	2.0 L,electricity,automatic,fwd - front-wheel drive,8.0,mazda,cx5,2019.0,Mazda CX5 2.0 Luxury 2019 car,29919.09496,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,4e-05,0.013685185129424172
4886204,domestic assembly,used car,hatchback,61,white,black,5,5,Petrol	1.25 L,nan,manual,fwd - front-wheel drive,,hyundai,i10,2018.0,Hyundai i10 Grand 1.2 MT 2018,12105.29011,petrol,1.25,0.09126984126984126,0.09259259259259259,0.10638297872340426,,0.005537036980315119
4886205,domestic assembly,used car,sedan,60,green,cream,4,5,Petrol	1.6 L,nan,automatic,fwd - front-wheel drive,8.0,kia,cerato,2019.0,Kia Cerato 1.6 AT Luxury 2019,21821.91094,petrol,1.6,0.11904761904761905,0.07407407407407407,0.10638297872340426,4e-05,0.009981481426531167
4886208,domestic assembly,used car,sedan,25,white,black,4,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,honda,city,2016.0,Honda City 1.5 AT 2016 car,15870.48068,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,,0.007259259202480552
4886212,imported,used car,4x4,300,green,grey,4,5,Diesel	1.9 L,nan,automatic,rfd - rear-wheel drive,,mazda,bt50,2021.0,Mazda BT50 Luxury 1.9L 4x2 AT 2021,26113.41847,diesel,1.9,0.14285714285714285,0.07407407407407407,0.10638297872340426,,0.011944444388790016
4886233,imported,used car,4x4,140,grey,black,4,5,Diesel	3.2 L,nan,automatic,4wd - four-wheel drive (4wd),,ford,ranger,2016.0,Ford Ranger Wildtrak 3.2L 4x4 AT 2016,22267.25606,diesel,3.2,0.24603174603174605,0.07407407407407407,0.10638297872340426,,0.010185185129687134
4886253,domestic assembly,used car,suv,4,white,cream,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2021.0,Mercedes Benz GLC 300 4Matic 2021,80971.8402,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.037037036973374404
4886256,imported,used car,suv,70,white,black,5,7,Diesel	2.0 L,nan,automatic,rfd - rear-wheel drive,8.0,ford,everest,2019.0,Ford Everest Titanium 2.0L 4x2 AT 2019,37651.9057,diesel,2.0,0.15079365079365079,0.09259259259259259,0.14893617021276595,4e-05,0.01722222216609866
4886277,imported,used car,suv,190,silver,black,5,7,Petrol	1.5 L,nan,manual,fwd - front-wheel drive,5.0,mitsubishi,xpander,2018.0,Mitsubishi Xpander 1.5 MT 2018,17813.80485,petrol,1.5,0.1111111111111111,0.09259259259259259,0.14893617021276595,2.5e-05,0.008148148093553386
4886281,domestic assembly,used car,4x4,145,silver,pink,4,5,Diesel	3.0 L,electronic,manual,4wd - four-wheel drive (4wd),7.0,isuzu,dmax,2008.0,Isuzu Dmax LS 3.0 4x4 MT 2008,9311.761627,diesel,3.0,0.23015873015873015,0.07407407407407407,0.10638297872340426,3.5e-05,0.004259259204600917
4886287,imported,used car,hatchback,10,silver,colorful,5,5,Petrol	1.1 L,xang,manual,fwd - front-wheel drive,5.0,hyundai,getz,2009.0,Hyundai Getz 1.1 MT 2009,6477.747217,petrol,1.1,0.07936507936507936,0.09259259259259259,0.10638297872340426,2.5e-05,0.0029629629072161464
4886293,imported,used car,hatchback,100,white,black,5,5,Petrol	1.4 L,electronic,automatic,fwd - front-wheel drive,6.0,hyundai,i20,2011.0,Hyundai i20 1.4 AT 2011 car,10040.50819,petrol,1.4,0.10317460317460317,0.09259259259259259,0.10638297872340426,3e-05,0.004592592538410176
4886302,domestic assembly,used car,suv,14,green,cream,5,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,glc,2022.0,Mercedes Benz GLC 200 2022,40485.92011,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.01851851846348343
4886309,domestic assembly,used car,suv,95,white,black,5,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,7.0,ford,ecosport,2019.0,Ford EcoSport Titanium 1.5L AT 2019,21862.39686,petrol,1.5,0.1111111111111111,0.09259259259259259,0.10638297872340426,3.5e-05,0.00999999994499989
4886313,domestic assembly,used car,sedan,58,red,black,4,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,honda,city,2017.0,Honda City 1.5TOP 2017,17611.37525,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,,0.008055555501209765
4886320,domestic assembly,used car,suv,86,white,copper,5,7,Diesel	2.2 L,nan,automatic,fwd - front-wheel drive,,kia,sorento,2017.0,Kia Sorento DATH 2017 car,29352.29208,diesel,2.2,0.16666666666666669,0.09259259259259259,0.14893617021276595,,0.01342592587086203
4886328,domestic assembly,used car,sedan,163,silver,black,4,5,Petrol	1.5 L,xang,manual,fwd - front-wheel drive,5.0,toyota,vios,2010.0,Toyota Vios 1.5E 2010 car,8866.416507,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,2.5e-05,0.004055555501444949
4886331,domestic assembly,used car,sedan,55,black,cream,4,5,Petrol	1.6 L,nan,automatic,fwd - front-wheel drive,,kia,cerato,2019.0,Kia Cerato 1.6 AT Luxury 2019,21417.05174,petrol,1.6,0.11904761904761905,0.07407407407407407,0.10638297872340426,,0.009796296241843921
4886337,imported,new car,sedan,0,black,black,4,5,Hybrid	1.8 L,nan,automatic,fwd - front-wheel drive,4.0,toyota,corolla altis,2022.0,Toyota Corolla altis 1.8HEV 2022 car,33198.45449,hybrid,1.8,0.1349206349206349,0.07407407407407407,0.10638297872340426,2e-05,0.015185185129964912
4886355,imported,used car,sedan,20,yellow,yellow,4,5,Petrol	2.6 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,e class,2004.0,Mercedes Benz E class E240 2004,6477.747217,petrol,2.6,0.19841269841269843,0.07407407407407407,0.10638297872340426,,0.0029629629072161464
4886366,imported,used car,suv,38,black,black,5,8,Petrol	4.6 L,nan,automatic,awd - 4-wheel drive (awd),,toyota,land cruiser,2019.0,Toyota Land Cruiser 4.6 V8 2019,32388.73609,petrol,4.6,0.35714285714285715,0.09259259259259259,0.1702127659574468,,0.014814814760590423
4886375,imported,used car,4x4,26,black,black,4,5,Diesel	2.4 L,nan,automatic,rfd - rear-wheel drive,,toyota,hilux,2020.0,Toyota Hilux 2.4E 4x2 AT 2020,27085.08055,diesel,2.4,0.18253968253968253,0.07407407407407407,0.10638297872340426,,0.0123888888320394
4886378,domestic assembly,used car,sedan,36,silver,cream,4,5,Petrol	1.5 L,engine,automatic,fwd - front-wheel drive,7.0,nissan,sunny,2019.0,Nissan Sunny XT Premium 2019 car,15384.64964,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,3.5e-05,0.007037036980855859
4886381,imported,used car,sedan,110,grey,cream,4,5,Petrol	2.0 L,tubo,automatic,fwd - front-wheel drive,8.0,audi,a6,2010.0,Audi A6 2.0T 2010,16113.39621,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,4e-05,0.007370370317866963
4886391,domestic assembly,used car,crossover,18,red,grey,5,5,Petrol	1.4 L,nan,automatic,fwd - front-wheel drive,,kia,seltos,2021.0,Kia Seltos Premium 1.4 AT 2021,27935.28487,petrol,1.4,0.10317460317460317,0.09259259259259259,0.10638297872340426,,0.012777777719882612
4886405,domestic assembly,used car,crossover,12,red,black,5,5,Petrol	1.6 L,nan,automatic,fwd - front-wheel drive,,peugeot,3008,2021.0,Peugeot 3008 Allure 1.6 AT 2021,36842.1873,petrol,1.6,0.11904761904761905,0.09259259259259259,0.10638297872340426,,0.01685185179672417
4886406,domestic assembly,used car,sedan,120,silver,cream,4,5,Petrol	1.5 L,nan,manual,fwd - front-wheel drive,6.0,toyota,vios,2013.0,Toyota Vios 1.5E 2013,10931.19843,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,3e-05,0.004999999944722113
4886418,domestic assembly,used car,crossover,1,white,black,5,5,Petrol	2.0 L,direct spray,automatic,fwd - front-wheel drive,7.0,hyundai,tucson,2021.0,Hyundai Tucson 2.0 AT Special 2021,34777.40537,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,3.5e-05,0.015907407350245165
4886424,domestic assembly,used car,sedan,8,red,gray,4,5,Petrol	1.5 L,6,automatic,fwd - front-wheel drive,6.0,honda,city,2020.0,Honda City 1.5 2020 car,20242.96005,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,3e-05,0.009259259201676851
4886429,domestic assembly,used car,sedan,0,black,gray,4,5,Petrol	1.5 L, injector,manual,fwd - front-wheel drive,5.5,toyota,vios,2010.0,Toyota Vios 1.5MT 2010,7085.03602,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,2.75e-05,0.0032407406856192313
4886432,imported,used car,van/minivan,286,take note,gray,4,6,Diesel	2.5 L,nan,manual,rfd - rear-wheel drive,7.0,hyundai,starex,2004.0,Hyundai Starex Van 2.5 MT 2004,4453.451212,diesel,2.5,0.19047619047619047,0.07407407407407407,0.1276595744680851,3.5e-05,0.0020370369814928947
4886439,domestic assembly,used car,suv,34,black,gray,4,5,Petrol	2.0 L,automatic,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2020.0,Mercedes Benz GLC 200 4Matic 2020,40485.92011,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,,0.01851851846348343
4886447,imported,used car,suv,500,white,cream,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,porsche,macan,2022.0,Porsche Macan 2.0 2022,121457.7603,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.05555555548783943
4886451,domestic assembly,used car,sedan,50,red,colorful,4,5,Petrol	1.25 L,nan,automatic,fwd - front-wheel drive,6.0,hyundai,i10,2019.0,Hyundai i10 Grand 1.2 AT 2019 car,14979.79044,petrol,1.25,0.09126984126984126,0.07407407407407407,0.10638297872340426,3e-05,0.006851851796168615
4886452,domestic assembly,used car,crossover,92,sand,different color,5,8,Petrol	2.0 L,nan,manual,rfd - rear-wheel drive,,toyota,innova,2007.0,Toyota Innova G 2007 car,9392.733467,petrol,2.0,0.15079365079365079,0.09259259259259259,0.1702127659574468,,0.004296296241538366
4886459,domestic assembly,used car,crossover,7,white,cream,5,5,Petrol	1.4 L,nan,automatic,fwd - front-wheel drive,7.0,kia,seltos,2020.0,Kia Seltos Luxury 1.4 AT 2020,26518.27767,petrol,1.4,0.10317460317460317,0.09259259259259259,0.10638297872340426,3.5e-05,0.012129629573477258
4886462,domestic assembly,used car,crossover,10,white,black,5,5,Petrol	1.2 L, gasoline,automatic,fwd - front-wheel drive,,peugeot,2008,2022.0,Peugeot 2008 GT Line 1.2 AT 2022,32388.73609,petrol,1.2,0.0873015873015873,0.09259259259259259,0.10638297872340426,,0.014814814760590423
4886465,domestic assembly,used car,suv,1,white,black,5,7,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,honda,crv,2022.0,Honda CRV G 2022 car,38664.05371,petrol,1.5,0.1111111111111111,0.09259259259259259,0.14893617021276595,,0.017685185132390834
4886476,domestic assembly,used car,sedan,39,white,cream,5,5,Petrol	1.4 L,nan,manual,fwd - front-wheel drive,,hyundai,accent,2018.0,Hyundai Accent 1.4 MT Base 2018,14574.93124,petrol,1.4,0.10317460317460317,0.09259259259259259,0.10638297872340426,,0.0066666666114813715
4886484,imported,used car,sedan,76,white,black,4,5,Petrol	1.2 L,nan,manual,fwd - front-wheel drive,,mitsubishi,attrage,2017.0,Mitsubishi Attrage 1.2MT 2017,9919.050427,petrol,1.2,0.0873015873015873,0.07407407407407407,0.10638297872340426,,0.004537036981631783
4886490,domestic assembly,used car,suv,60,black,black,5,7,Petrol	2.0 L,nan,automatic,fwd - front-wheel drive,,mitsubishi,outlander,2019.0,Mitsubishi Outlander 2.0 CVT 2019,27732.85527,petrol,2.0,0.15079365079365079,0.09259259259259259,0.14893617021276595,,0.012685185127538991
4886497,domestic assembly,used car,sedan,0,green,black,4,5,Petrol	1.6 L, injector,manual,fwd - front-wheel drive,7.0,mazda,323,2003.0,Mazda 323 Classic GLX 2003,4251.021611,petrol,1.6,0.11904761904761905,0.07407407407407407,0.10638297872340426,3.5e-05,0.0019444443886918665
4886498,domestic assembly,used car,sedan,27,white,brown,4,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,6.0,mercedes benz,e class,2017.0,Mercedes Benz E class E250 2017,40485.92011,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,3e-05,0.01851851846348343
4886501,imported,used car,suv,38,black,black,5,8,Petrol	4.6 L,nan,automatic,awd - 4-wheel drive (awd),,toyota,land cruiser,2019.0,Toyota Land Cruiser VX 4.6 V8 2019,121457.7603,petrol,4.6,0.35714285714285715,0.09259259259259259,0.1702127659574468,,0.05555555548783943
4886506,domestic assembly,used car,sedan,45,black,brown,4,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,e class,2018.0,Mercedes Benz E class E250 2018,40485.92011,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,,0.01851851846348343
4886511,domestic assembly,used car,suv,80,black,cream,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2018.0,Mercedes Benz GLC 300 4Matic 2018,40485.92011,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.01851851846348343
4886517,imported,used car,suv,20,white,brown,5,5,Petrol	3.5 L,nan,automatic,awd - 4-wheel drive (awd),,lexus,rx,2022.0,Lexus RX 350 2022,36437.3281,petrol,3.5,0.2698412698412698,0.09259259259259259,0.10638297872340426,,0.016666666612036928
4886519,domestic assembly,used car,sedan,1,take note,gray,4,5,Petrol	2.0 L,gasoline,automatic,fwd - front-wheel drive,8.0,honda,civic,2008.0,Honda Civic 2.0 AT 2008,10323.90963,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,4e-05,0.004722222167691246
4886520,imported,used car,suv,1,white,brown,5,5,Petrol	3.5 L,nan,automatic,awd - 4-wheel drive (awd),,lexus,rx,2022.0,Lexus RX 350 2022,121457.7603,petrol,3.5,0.2698412698412698,0.09259259259259259,0.10638297872340426,,0.05555555548783943
4886535,imported,used car,van/minivan,72,grey,cream,5,2,Petrol	1.0 L,nan,automatic,fwd - front-wheel drive,5.0,kia,morning,2013.0,Kia Morning Van 1.0 AT 2013,8704.472827,petrol,1.0,0.07142857142857144,0.09259259259259259,0.0425531914893617,2.5e-05,0.003981481427570052
4886548,domestic assembly,used car,suv,0,black,black,5,8,Diesel	2.5 L,comorai,manual,rfd - rear-wheel drive,7.0,ford,everest,2009.0,Ford Everest 2.5L 4x2 MT 2009,11740.91683,diesel,2.5,0.19047619047619047,0.09259259259259259,0.1702127659574468,3.5e-05,0.0053703703140966005
4886561,imported,used car,suv,80,white,brown,5,7,Petrol	1.5 L,nan,manual,fwd - front-wheel drive,,mitsubishi,xpander,2020.0,Mitsubishi Xpander 1.5 MT 2020,17408.94565,petrol,1.5,0.1111111111111111,0.09259259259259259,0.14893617021276595,,0.007962962908866144
4886568,domestic assembly,used car,hatchback,48,white,colorful,5,5,Petrol	1.25 L,nan,automatic,fwd - front-wheel drive,5.0,hyundai,i10,2018.0,Hyundai i10 Grand 1.2 AT 2018 car,14696.389,petrol,1.25,0.09126984126984126,0.09259259259259259,0.10638297872340426,2.5e-05,0.0067222221668875445
4886569,domestic assembly,used car,sedan,15,silver,cream,4,5,Petrol	2.4 L,nan,automatic,fwd - front-wheel drive,9.0,toyota,camry,2012.0,Toyota Camry 2.4G 2012,16396.79765,petrol,2.4,0.18253968253968253,0.07407407407407407,0.10638297872340426,4.5e-05,0.007499999947148033
4886572,domestic assembly,used car,crossover,26,white,cream,5,5,Petrol	2.0 L,nan,automatic,fwd - front-wheel drive,,hyundai,tucson,2018.0,Hyundai Tucson 2.0 AT 2018,27489.93975,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.012574074016726645
4886573,domestic assembly,used car,sedan,29,black,cream,4,5,Petrol	2.0 L,electronic fuel injection,automatic,rfd - rear-wheel drive,6.0,mercedes benz,c class,2018.0,Mercedes Benz C class C250 Exclusive 2018,40485.92011,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,3e-05,0.01851851846348343
4886574,domestic assembly,used car,sedan,76,green,black,4,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,mazda,3,2017.0,Mazda 3 1.5 AT 2017,19433.24165,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,,0.008888888832302362
4886577,domestic assembly,used car,suv,36,black,black,5,5,Petrol	2.0 L,nan,automatic,fwd - front-wheel drive,,mazda,cx5,2020.0,Mazda CX5 2.0 Premium 2020 car,31579.01769,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.014444444391215937
4886578,imported,used car,suv,90,red,brown,5,7,Petrol	1.5 L,vvti,automatic,fwd - front-wheel drive,5.0,suzuki,ertiga,2019.0,Suzuki Ertiga GLX 1.5 AT 2019,19635.67125,petrol,1.5,0.1111111111111111,0.09259259259259259,0.14893617021276595,2.5e-05,0.008981481424645985
4886581,domestic assembly,used car,hatchback,15,grey,black,5,5,Petrol	1.4 L,nan,automatic,fwd - front-wheel drive,,vinfast,fadil,2021.0,VinFast Fadil 1.4 AT Plus 2021 car,14817.84676,petrol,1.4,0.10317460317460317,0.09259259259259259,0.10638297872340426,,0.006777777722293718
4886584,imported,used car,crossover,70,take note,black,5,5,Petrol	3.5 L,nan,automatic,fwd - front-wheel drive,,nissan,murano,2012.0,Nissan Murano SL 3.5 2012,26315.84807,petrol,3.5,0.2698412698412698,0.09259259259259259,0.10638297872340426,,0.012037036981133637
4886587,imported,used car,4x4,65,brown,colorful,4,5,Diesel	2.5 L,nan,automatic,rfd - rear-wheel drive,6.0,nissan,navara,2018.0,Nissan Navara EL 2.5 AT 2WD 2018,18825.95285,diesel,2.5,0.19047619047619047,0.07407407407407407,0.10638297872340426,3e-05,0.008611111055271497
4886589,domestic assembly,used car,suv,27,red,black,5,7,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,honda,crv,2021.0,Honda CRV L 2021 car,39271.34251,petrol,1.5,0.1111111111111111,0.09259259259259259,0.14893617021276595,,0.0179629629094217
4886591,imported,used car,hatchback,39,green,colorful,5,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,mini,one,2016.0,Mini One 1.5 AT 2016,36234.8985,petrol,1.5,0.1111111111111111,0.09259259259259259,0.10638297872340426,,0.016574074019693307
